t_ros,dt,gecikme_s,bbox,bbox_w,bbox_h,olcek_ham,eps_deg,duzeltme,olcek,kalite,guven,u_nisan_x,u_nisan_y,u_nisan_z,u_govde_x,u_govde_y,u_govde_z,yaw_hata_deg,pitch_hata_deg,yatay_bilesen,azimut_kalite,yaw_adim_deg,yatay_lead_deg,az_rate_dps,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,v_doygun,yaw_doygun,durum,eksen_disi_deg,govde_yukselti_deg,menzil_kestirim_m,menzil_gercek_m,menzil_ham_m,menzil_red,menzil_kaynak,alt_faz,en_yakin_m,kapanma_hizi_ms,mod,gorev_faz,aktif_klemp,menzil_rate_ms,kapanma_bileseni_ms,vhk_x,vhk_y,vhk_z,lead_aktif,pitch_body_deg,kamera_dunya_pitch_deg,pn_dikey_deg,coalt_deg,los_elev_deg,los_elev_rate_dps,gama_deg,kadraj_hata_deg,kadraj_duz_deg,gercek_yaw_deg,gercek_elev_deg,gercek_menzil_ham_m,gercek_u_px,gercek_v_px,gercek_onde,gercek_kadraj_ici,bbox_yaw_sapma_deg,bbox_elev_sapma_deg,bbox_menzil_sapma_m,yapilandirma
107.91,0.031999999999996476,0.0659,300|275|337|285,37.0,10.0,37.0,4.85,1.0036,36.87,1.0,0.868,-0.01167,0.23347,0.97229,0.97987,-0.01167,-0.19931,-0.68,11.5,0.9799,1.0,-0.82,3.08,5.1,18.92,-3.75,-1.51,-12.2,1,0,ok,13.52,11.5,7.62,6.003,6.003,0,gz,terminal,6.0,0.45,,STRIKE,mutlak_tavan,-0.41,25.0,13.62,-3.05,-0.14,1,-6.61,18.37,-1.71,10.0,4.88,-2.9,-3.59,-13.5,-6.75,-1.31,11.17,6.639,316.1,281.0,1,1,0.63,0.33,0.98,
107.944,0.034000000000006025,0.0831,298|274|335|284,37.0,10.0,37.0,3.88,1.0023,36.92,1.0,0.855,-0.02337,0.22789,0.97341,0.97852,-0.02337,-0.20484,-1.37,11.82,0.9788,1.0,-1.64,-5.12,-8.5,18.94,-3.88,-1.17,-14.8,1,0,ok,13.24,11.82,7.61,5.985,5.985,0,gz,terminal,5.98,0.55,,STRIKE,mutlak_tavan,-0.48,25.0,13.61,-3.0,-0.2,1,-7.88,17.1,-4.12,10.0,4.48,-6.9,-6.23,-13.18,-6.59,0.3,12.33,6.572,320.9,277.4,1,1,-1.67,-0.51,1.04,
108.01,0.0660000000000025,0.041,303|268|339|277,36.0,9.0,36.0,4.75,1.0034,35.88,1.0,0.826,0.0059,0.18865,0.98203,0.96974,0.0059,-0.24405,0.35,14.13,0.9698,1.0,0.42,-2.62,-4.4,19.0,-4.14,-1.75,-12.8,1,0,ok,10.88,14.13,7.83,5.97,5.97,0,gz,terminal,5.97,0.22,,STRIKE,mutlak_tavan,-0.35,25.0,13.77,-3.08,-0.24,1,-9.38,15.59,-1.83,10.0,4.59,-3.0,-2.68,-10.87,-5.44,0.48,13.75,6.555,321.4,273.1,1,1,-0.14,0.38,1.28,
108.042,0.031999999999996476,0.0526,300|266|337|275,37.0,9.0,37.0,4.56,1.0032,36.88,1.0,0.841,-0.01182,0.17723,0.9841,0.9668,-0.01182,-0.25527,-0.7,14.79,0.9669,1.0,-0.84,-1.32,-2.2,19.05,-4.25,-2.01,-13.3,1,0,ok,10.23,14.79,7.62,5.945,5.945,0,gz,terminal,5.95,0.77,,STRIKE,mutlak_tavan,-0.56,25.0,13.64,-3.06,-0.27,1,-10.2,14.79,-1.09,10.0,4.58,-1.8,-1.61,-10.21,-5.11,-0.63,14.54,6.508,318.2,270.7,1,1,-0.07,0.25,1.11,
108.076,0.033999999999991815,0.0623,302|263|337|273,35.0,10.0,35.0,3.78,1.0022,34.92,1.0,0.823,-0.00592,0.16576,0.98615,0.96381,-0.00592,-0.26654,-0.35,15.46,0.9638,1.0,-0.42,-4.2,-7.0,19.06,-4.39,-1.67,-14.5,1,0,ok,9.55,15.46,8.05,5.914,5.914,0,gz,terminal,5.91,0.91,,STRIKE,mutlak_tavan,-0.74,25.0,13.55,-3.01,-0.37,1,-11.67,13.32,-3.14,10.0,4.26,-5.2,-3.65,-9.54,-4.77,1.07,15.81,6.483,323.0,266.9,1,1,-1.43,-0.35,1.56,
108.108,0.03200000000001069,0.0726,306|260|341|269,35.0,9.0,35.0,3.71,1.0021,34.93,1.0,0.85,0.01782,0.14258,0.98962,0.95716,0.01782,-0.28901,1.07,16.8,0.9573,1.0,1.28,-4.09,-6.8,19.07,-4.52,-1.64,-14.0,1,0,ok,8.26,16.8,8.05,5.878,5.878,0,gz,terminal,5.88,1.13,,STRIKE,mutlak_tavan,-0.93,25.0,13.45,-2.98,-0.41,1,-13.11,11.89,-3.58,10.0,4.04,-6.0,-3.64,-8.2,-4.1,2.42,17.05,6.472,326.8,263.2,1,1,-1.35,-0.25,1.57,
108.174,0.0660000000000025,0.0567,308|254|344|264,36.0,10.0,36.0,4.24,1.0027,35.9,1.0,0.821,0.03576,0.11325,0.99292,0.94776,0.03576,-0.31699,2.16,18.48,0.9484,1.0,2.59,-0.28,-0.5,19.3,-4.65,-2.29,-12.5,1,0,ok,6.82,18.48,7.83,5.844,5.844,0,gz,terminal,5.84,0.52,4,STRIKE,mutlak_tavan,-0.73,25.0,13.72,-3.12,-0.46,1,-14.24,10.76,-1.63,10.0,4.12,-2.7,-0.77,-6.52,-3.26,1.92,18.07,6.442,325.3,260.2,1,1,0.24,0.42,1.39,
108.208,0.033999999999991815,0.0562,307|252|343|261,36.0,9.0,36.0,3.76,1.0022,35.92,1.0,0.806,0.02986,0.09557,0.99497,0.94214,0.02986,-0.33388,1.82,19.5,0.9426,1.0,2.18,0.44,0.7,19.34,-4.52,-2.32,-13.1,1,0,ok,5.75,19.5,7.82,5.815,5.815,0,gz,terminal,5.82,0.84,4,STRIKE,mutlak_tavan,-0.78,25.0,13.77,-3.15,-0.53,1,-15.75,9.25,-2.03,10.0,3.98,-3.4,-0.8,-5.5,-2.75,2.22,19.41,6.408,326.1,256.3,1,1,-0.4,0.1,1.42,
108.24,0.031999999999996476,0.0668,308|248|345|258,37.0,10.0,37.0,3.65,1.002,36.93,1.0,0.836,0.03589,0.07775,0.99633,0.93584,0.03589,-0.3506,2.2,20.52,0.9365,1.0,2.64,0.26,0.4,19.33,-4.54,-2.38,-13.1,0,0,ok,4.91,20.52,7.61,5.776,5.776,0,gz,terminal,5.78,1.21,4,STRIKE,mutlak_tavan,-1.0,25.0,13.68,-3.13,-0.56,1,-16.88,8.12,-2.22,10.0,3.85,-3.7,-0.61,-4.48,-2.24,2.71,20.28,6.378,327.4,253.7,1,1,-0.51,0.24,1.23,
108.274,0.034000000000006025,0.0704,310|248|344|257,34.0,9.0,34.0,3.06,1.0014,33.95,1.0,0.789,0.04188,0.07179,0.99654,0.93351,0.04188,-0.35609,2.57,20.86,0.9344,1.0,3.06,3.48,5.8,19.37,-4.41,-2.05,-12.0,1,1,ok,4.77,20.86,8.28,5.721,5.721,0,gz,terminal,5.72,1.64,4,STRIKE,mutlak_tavan,-1.32,25.0,13.47,-3.17,-0.62,1,-17.81,7.19,-3.73,10.0,3.53,-6.2,-2.26,-4.14,-2.07,1.87,20.97,6.347,325.1,251.7,1,1,0.69,-0.11,1.93,
108.306,0.031999999999996476,0.0806,307|245|342|254,35.0,9.0,35.0,3.22,1.0016,34.94,1.0,0.809,0.02397,0.05393,0.99826,0.92752,0.02397,-0.373,1.48,21.9,0.9278,1.0,1.78,2.95,4.9,19.4,-4.28,-2.3,-12.4,1,0,ok,3.38,21.9,8.04,5.669,5.669,0,gz,terminal,5.67,1.61,4,STRIKE,mutlak_tavan,-1.46,25.0,13.47,-3.17,-0.65,1,-18.69,6.31,-3.1,10.0,3.41,-5.2,-1.24,-3.1,-1.55,1.26,21.6,6.29,323.4,249.9,1,1,0.22,0.3,1.75,
108.34,0.034000000000006025,0.1001,305|244|341|254,36.0,10.0,36.0,2.73,1.0011,35.96,1.0,0.827,0.01798,0.05394,0.99838,0.92764,0.01798,-0.37305,1.11,21.9,0.9278,1.0,1.33,1.51,2.5,19.44,-4.19,-2.11,-12.7,0,0,ok,3.26,21.9,7.82,5.595,5.595,0,gz,terminal,5.6,2.18,4,STRIKE,mutlak_tavan,-1.82,25.0,13.26,-3.1,-0.71,1,-19.18,5.81,-3.85,10.0,3.14,-6.4,-2.27,-3.1,-1.55,1.17,21.75,6.235,323.2,249.5,1,1,-0.06,0.16,1.58,
108.406,0.0660000000000025,0.0497,303|244|341|253,38.0,9.0,38.0,2.73,1.0011,37.96,1.0,0.822,0.01199,0.04797,0.99878,0.92547,0.01199,-0.37863,0.74,22.25,0.9255,1.0,0.89,0.66,1.1,19.37,-4.37,-2.38,-12.9,0,0,ok,2.83,22.25,7.4,5.542,5.542,0,gz,terminal,5.54,0.8,4,STRIKE,mutlak_tavan,-1.31,25.0,13.91,-3.22,-0.85,1,-19.52,5.48,-2.78,10.0,2.97,-4.6,-1.18,-2.75,-1.38,0.98,21.73,6.2,322.7,249.5,1,1,-0.24,0.52,1.2,
108.438,0.031999999999996476,0.0583,304|244|340|254,36.0,10.0,36.0,2.26,1.0008,35.97,1.0,0.793,0.01199,0.05394,0.99847,0.92772,0.01199,-0.37308,0.74,21.91,0.9278,1.0,0.89,0.82,1.4,19.41,-4.34,-2.08,-12.7,0,0,ok,3.17,21.91,7.81,5.471,5.471,0,gz,terminal,5.47,2.23,4,STRIKE,mutlak_tavan,-1.77,25.0,13.6,-3.17,-0.92,1,-19.65,5.35,-3.93,10.0,2.69,-6.6,-2.79,-3.09,-1.55,0.84,21.42,6.122,322.3,250.4,1,1,-0.1,0.48,1.69,
108.472,0.033999999999991815,0.0566,302|244|341|255,39.0,11.0,39.0,2.48,1.0009,38.96,1.0,0.765,0.00599,0.05395,0.99853,0.92777,0.00599,-0.3731,0.37,21.91,0.9278,1.0,0.44,-1.38,-2.3,19.37,-4.47,-2.33,-13.6,1,0,ok,3.11,21.91,7.21,5.409,5.409,0,gz,terminal,5.41,1.8,4,STRIKE,mutlak_tavan,-1.79,25.0,13.75,-3.13,-0.97,1,-19.43,5.57,-2.83,10.0,2.61,-4.7,-1.78,-3.09,-1.55,1.02,20.84,6.07,322.8,252.1,1,1,-0.65,1.07,1.14,
108.504,0.03200000000001069,0.0665,302|248|342|256,40.0,8.0,40.0,1.75,1.0005,39.98,1.0,0.761,0.01197,0.07185,0.99734,0.93426,0.01197,-0.35638,0.73,20.88,0.9343,1.0,0.88,-1.76,-2.9,19.35,-4.59,-2.01,-13.6,1,0,ok,4.18,20.88,7.03,5.317,5.317,0,gz,terminal,5.32,2.88,4,STRIKE,mutlak_tavan,-2.33,25.0,13.36,-3.0,-1.1,1,-19.13,5.87,-4.46,10.0,2.26,-7.4,-4.26,-4.12,-2.06,1.52,20.09,5.99,324.2,254.3,1,1,-0.79,0.79,1.04,
108.538,0.033999999999991815,0.0749,303|248|343|259,40.0,11.0,40.0,1.97,1.0006,39.98,1.0,0.807,0.01795,0.07779,0.99681,0.93629,0.01795,-0.35077,1.1,20.53,0.9365,1.0,1.32,0.06,0.1,19.37,-4.53,-2.06,-13.1,0,0,ok,4.58,20.53,7.03,5.252,5.252,0,gz,terminal,5.25,1.91,4,STRIKE,mutlak_tavan,-2.12,25.0,13.69,-3.16,-1.18,1,-18.56,6.44,-3.39,10.0,2.14,-5.7,-3.48,-4.47,-2.23,1.29,18.95,5.937,323.6,257.6,1,1,-0.19,1.58,1.09,
108.604,0.0660000000000025,0.045,303|254|342|263,39.0,9.0,39.0,0.87,1.0001,39.0,1.0,0.708,0.01194,0.10742,0.99414,0.9464,0.01194,-0.32279,0.72,18.83,0.9465,1.0,0.87,-0.1,-0.2,19.39,-4.58,-1.7,-13.4,0,0,ok,6.2,18.83,7.21,5.152,5.152,0,gz,terminal,5.15,1.52,4,STRIKE,mutlak_tavan,-1.82,25.0,14.11,-3.25,-1.36,1,-17.96,7.04,-3.95,10.0,1.63,-6.6,-5.4,-6.17,-3.08,1.45,17.77,5.845,324.0,261.1,1,1,-0.72,1.06,1.36,
108.636,0.031999999999996476,0.0602,312|258|329|268,17.0,10.0,17.0,-0.05,1.0,17.0,0.268,0.716,0.0,0.13677,0.9906,0.95559,0.0,-0.29469,0.0,17.14,0.9556,1.0,0.0,-1.03,-6.4,19.36,-4.7,-1.8,-14.6,1,0,ok,7.86,17.14,16.53,5.064,5.064,0,gz,terminal,5.06,2.76,4,STRIKE,mutlak_tavan,-2.29,25.0,13.79,-3.12,-1.39,1,-17.19,7.81,-2.1,10.0,0.96,-13.1,-5.07,-7.86,-3.93,1.75,16.39,5.739,324.9,265.2,1,1,-1.75,0.75,10.79,
108.67,0.034000000000006025,0.0603,308|262|331|271,23.0,9.0,23.0,-0.32,1.0,23.0,0.625,0.64,-0.00593,0.15421,0.98802,0.96062,-0.00593,-0.27779,-0.35,16.13,0.9606,1.0,-0.42,-3.85,-10.3,19.33,-4.84,-1.46,-15.4,1,0,ok,8.88,16.13,12.22,4.96,4.96,0,gz,terminal,4.96,3.06,4,STRIKE,mutlak_tavan,-2.67,25.0,13.57,-2.89,-1.62,1,-16.46,8.54,-5.25,10.0,0.45,-14.0,-9.24,-8.87,-4.44,2.07,15.05,5.652,325.9,269.2,1,1,-2.43,1.07,6.57,
108.702,0.031999999999996476,0.0755,303|267|348|276,45.0,9.0,45.0,-1.24,1.0002,44.99,1.0,0.866,0.0295,0.18287,0.98269,0.96791,0.0295,-0.24956,1.75,14.45,0.9684,1.0,2.09,1.15,1.9,19.35,-4.71,-1.14,-12.7,1,0,ok,10.67,14.45,6.25,4.842,4.842,0,gz,terminal,4.84,3.68,4,STRIKE,mutlak_tavan,-3.18,25.0,13.23,-3.08,-2.58,1,-15.68,9.32,-10.32,0.0,-0.23,-17.2,-15.83,-10.55,-5.27,1.94,13.52,5.525,325.6,273.8,1,1,-0.2,0.93,0.72,
108.736,0.034000000000006025,0.0816,303|269|349|282,46.0,13.0,46.0,-1.84,1.0005,45.98,1.0,0.876,0.03523,0.20549,0.97803,0.97324,0.03523,-0.22709,2.07,13.13,0.9739,1.0,2.49,3.79,6.3,19.36,-4.58,-0.8,-12.4,1,0,ok,12.03,13.13,6.11,4.742,4.742,0,gz,terminal,4.74,2.94,4,STRIKE,mutlak_tavan,-3.06,25.0,13.44,-3.29,-2.69,1,-14.97,10.03,-10.81,0.0,-0.88,-18.0,-17.62,-11.87,-5.94,2.32,12.02,5.434,326.8,278.4,1,1,-0.25,1.11,0.68,
108.768,0.031999999999996476,0.0979,302|274|350|286,48.0,12.0,48.0,-2.77,1.0012,47.94,1.0,0.888,0.035,0.23334,0.97176,0.97933,0.035,-0.19921,2.05,11.49,0.98,1.0,2.46,2.15,3.6,19.35,-4.45,-0.48,-12.9,1,0,ok,13.65,11.49,5.86,4.618,4.618,0,gz,terminal,4.62,3.86,4,STRIKE,mutlak_tavan,-3.46,25.0,13.22,-3.16,-3.04,1,-14.27,10.73,-12.35,0.0,-1.63,-20.6,-20.74,-13.51,-6.75,2.92,10.5,5.341,328.6,283.0,1,1,-0.88,0.99,0.52,
108.834,0.0660000000000025,0.0648,305|283|354|294,49.0,11.0,49.0,-4.75,1.0034,48.83,1.0,0.888,0.05185,0.27651,0.95961,0.98656,0.05185,-0.15495,3.01,8.91,0.9879,1.0,3.61,1.99,3.3,19.27,-4.2,0.18,-12.3,1,0,ok,16.34,8.91,5.75,4.517,4.517,0,gz,terminal,4.52,1.53,4,STRIKE,mutlak_tavan,-2.5,25.0,14.22,-3.37,-2.82,1,-13.66,11.34,-11.89,0.0,-2.88,-19.8,-22.81,-16.09,-8.04,3.28,8.94,5.228,329.8,287.9,1,1,-0.28,-0.03,0.53,
108.868,0.033999999999991815,0.0628,305|286|356|301,51.0,15.0,51.0,-5.7,1.0049,50.75,1.0,0.889,0.05711,0.30269,0.95138,0.99016,0.05711,-0.12774,3.3,7.34,0.9918,1.0,3.06,2.85,4.8,19.2,-4.08,0.52,-12.9,1,1,ok,17.94,7.34,5.54,4.443,4.443,0,gz,terminal,4.44,2.19,4,STRIKE,mutlak_tavan,-2.34,25.0,14.53,-3.48,-2.99,1,-13.05,11.95,-15.51,0.0,-4.01,-25.8,-28.35,-17.66,-8.83,3.27,7.42,5.105,329.9,292.7,1,1,0.03,-0.08,0.43,
108.9,0.03200000000001069,0.0664,305|292|357|305,52.0,13.0,52.0,-6.67,1.0067,51.65,1.0,0.875,0.06224,0.32818,0.94256,0.99295,0.06224,-0.10091,3.59,5.79,0.9949,1.0,2.88,4.71,7.9,19.15,-3.96,0.84,-12.7,1,1,ok,19.51,5.79,5.44,4.321,4.321,0,gz,terminal,4.32,3.82,4,STRIKE,mutlak_tavan,-3.08,25.0,14.04,-3.5,-3.53,1,-12.5,12.5,-17.52,0.0,-5.08,-29.2,-32.2,-19.21,-9.6,3.14,4.97,4.442,329.7,300.7,1,1,0.44,0.82,1.0,
108.934,0.033999999999991815,0.0621,303|297|357|310,54.0,13.0,54.0,-7.65,1.0088,53.53,1.0,0.885,0.05606,0.35318,0.93387,0.99564,0.05606,-0.07458,3.22,4.28,0.9972,1.0,3.06,5.23,8.7,19.1,-3.84,1.18,-11.9,1,1,ok,20.95,4.28,5.25,4.24,4.24,0,gz,terminal,4.24,2.38,4,STRIKE,mutlak_tavan,-2.73,25.0,14.45,-3.6,-3.44,1,-11.95,13.05,-17.83,0.0,-6.11,-29.7,-34.3,-20.72,-10.36,2.79,3.32,4.339,328.7,306.2,1,1,0.43,0.96,0.91,
108.966,0.031999999999996476,0.0741,301|303|357|317,56.0,14.0,56.0,-9.17,1.0126,55.3,1.0,0.892,0.04975,0.38692,0.92077,0.99802,0.04975,-0.03847,2.85,2.2,0.9993,1.0,2.88,5.37,8.9,19.02,-3.74,1.5,-11.5,1,1,ok,22.96,2.2,5.08,4.119,4.119,0,gz,terminal,4.12,3.76,4,STRIKE,mutlak_tavan,-3.24,25.0,14.24,-3.6,-3.94,1,-11.36,13.63,-20.14,0.0,-7.33,-33.6,-38.87,-22.8,-11.4,2.31,1.44,4.231,327.3,312.6,1,1,0.55,0.77,0.85,
109.0,0.034000000000006025,0.0846,299|308|356|324,57.0,16.0,57.0,-10.29,1.0158,56.11,1.0,0.91,0.0382,0.41477,0.90912,0.99924,0.0382,-0.0083,2.19,0.48,1.0,1.0,2.63,2.81,4.7,18.89,-3.72,1.84,-11.6,1,0,ok,24.62,0.48,5.01,4.01,4.01,0,gz,terminal,4.01,3.2,4,STRIKE,mutlak_tavan,-3.22,25.0,14.4,-3.52,-4.02,1,-10.76,14.24,-20.46,0.0,-8.51,-34.1,-41.24,-24.52,-12.26,2.09,-0.45,4.115,326.7,319.3,1,1,0.1,0.92,0.89,
109.066,0.0660000000000025,0.0381,296|319|358|335,62.0,16.0,62.0,-13.34,1.0263,60.41,1.0,0.885,0.03722,0.46261,0.88578,0.9983,0.03722,0.04492,2.14,-2.57,0.999,1.0,2.56,1.43,2.4,18.64,-3.8,2.5,-11.7,1,0,ok,27.65,-2.57,4.65,3.93,3.93,0,gz,terminal,3.93,1.22,4,STRIKE,mutlak_tavan,-2.22,25.0,15.21,-3.61,-3.42,1,-10.76,14.24,-19.15,0.0,-10.44,-31.9,-43.38,-27.57,-13.79,1.83,0.9,4.672,325.8,314.5,1,1,0.31,-3.48,-0.02,
109.098,0.031999999999996476,0.0492,294|324|358|345,64.0,21.0,64.0,-14.06,1.0291,62.19,1.0,0.915,0.03135,0.4912,0.87048,0.99651,0.03135,0.0773,1.8,-4.43,0.997,1.0,2.16,2.19,3.6,18.51,-3.78,2.82,-11.2,1,0,ok,29.49,-4.43,4.52,3.811,3.811,0,gz,terminal,3.81,3.72,4,STRIKE,mutlak_tavan,-2.97,25.0,14.94,-3.58,-4.13,1,-9.58,15.41,-22.74,0.0,-11.89,-37.9,-49.35,-29.43,-14.72,1.33,-1.48,4.572,324.3,323.0,1,1,0.47,-2.95,-0.05,
109.132,0.034000000000006025,0.0503,292|331|359|352,67.0,21.0,67.0,-15.85,1.0366,64.63,1.0,0.928,0.02566,0.51829,0.85482,0.99377,0.02566,0.10846,1.48,-6.23,0.9941,1.0,1.77,0.79,1.3,18.39,-3.84,3.16,-11.5,1,0,ok,31.26,-6.23,4.35,3.742,3.742,0,gz,terminal,3.74,2.02,4,STRIKE,mutlak_tavan,-2.5,25.0,15.46,-3.63,-3.87,1,-9.58,15.41,-25.07,0.0,-13.47,-41.8,-54.16,-31.23,-15.61,1.45,-2.69,4.456,324.7,327.4,1,1,0.03,-3.54,-0.11,
