t_ros,dt,gecikme_s,bbox,bbox_w,bbox_h,olcek_ham,eps_deg,duzeltme,olcek,kalite,guven,u_nisan_x,u_nisan_y,u_nisan_z,u_govde_x,u_govde_y,u_govde_z,yaw_hata_deg,pitch_hata_deg,yatay_bilesen,azimut_kalite,yaw_adim_deg,yatay_lead_deg,az_rate_dps,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,v_doygun,yaw_doygun,durum,eksen_disi_deg,govde_yukselti_deg,menzil_kestirim_m,menzil_gercek_m,menzil_ham_m,menzil_red,menzil_kaynak,alt_faz,en_yakin_m,kapanma_hizi_ms,mod,gorev_faz,aktif_klemp,menzil_rate_ms,kapanma_bileseni_ms,vhk_x,vhk_y,vhk_z,lead_aktif,pitch_body_deg,kamera_dunya_pitch_deg,pn_dikey_deg,coalt_deg,los_elev_deg,los_elev_rate_dps,gama_deg,kadraj_hata_deg,kadraj_duz_deg,gercek_yaw_deg,gercek_elev_deg,gercek_menzil_ham_m,gercek_u_px,gercek_v_px,gercek_onde,gercek_kadraj_ici,bbox_yaw_sapma_deg,bbox_elev_sapma_deg,bbox_menzil_sapma_m,yapilandirma
132.33,0.03200000000001069,0.0894,287|314|356|332,69.0,18.0,69.0,-6.31,1.006,68.59,1.0,0.919,0.00537,0.44596,0.89504,0.99965,0.00537,0.02591,0.31,-1.48,0.9997,1.0,0.37,1.2,2.0,17.69,-4.52,1.13,-17.2,1,0,ok,26.49,-1.48,4.1,3.398,3.398,0,gz,terminal,3.4,3.83,4,STRIKE,mutlak_tavan,-3.3,25.0,13.47,-3.21,-2.35,1,-4.82,20.18,-11.23,0.0,-5.24,-18.7,-29.71,-26.48,-13.24,0.52,-0.62,4.007,321.7,319.9,1,1,-0.21,-0.87,0.09,
132.396,0.06599999999997408,0.0606,283|320|356|342,73.0,22.0,73.0,-8.32,1.0104,72.25,1.0,0.89,-0.00527,0.4794,0.87758,0.99796,-0.00527,0.06361,-0.3,-3.65,0.998,1.0,-0.36,-0.46,-0.8,17.85,-4.72,1.79,-18.1,1,0,ok,28.65,-3.65,3.89,3.299,3.299,0,gz,terminal,3.3,1.51,4,STRIKE,mutlak_tavan,-2.4,25.0,14.3,-3.39,-1.94,1,-4.67,20.33,-11.22,0.0,-6.47,-18.7,-32.01,-28.65,-14.32,0.57,-1.36,3.913,321.9,322.5,1,1,-0.87,-2.29,-0.02,
132.43,0.034000000000020236,0.0472,281|322|358|346,77.0,24.0,77.0,-9.18,1.0127,76.04,1.0,0.921,-0.00523,0.49144,0.8709,0.99699,-0.00523,0.07734,-0.3,-4.44,0.997,1.0,-0.36,-1.52,-2.5,17.9,-4.85,2.13,-18.1,1,0,ok,29.44,-4.44,3.7,3.215,3.215,0,gz,terminal,3.21,2.47,4,STRIKE,mutlak_tavan,-2.44,25.0,14.4,-3.38,-2.14,1,-4.75,20.25,-14.79,0.0,-7.55,-24.7,-37.06,-29.44,-14.72,0.54,-1.27,3.913,321.8,322.2,1,1,-0.84,-3.16,-0.22,
132.462,0.031999999999982265,0.0658,280|325|358|345,78.0,20.0,78.0,-9.67,1.014,76.92,1.0,0.904,-0.00521,0.49539,0.86866,0.99663,-0.00521,0.08186,-0.3,-4.7,0.9966,1.0,-0.36,-2.18,-3.6,17.92,-4.98,2.45,-18.2,1,0,ok,29.7,-4.7,3.65,3.111,3.111,0,gz,terminal,3.11,3.22,4,STRIKE,mutlak_tavan,-2.83,25.0,14.19,-3.27,-2.3,1,-4.98,20.02,-15.28,0.0,-8.4,-25.5,-38.52,-29.7,-14.85,0.07,-3.43,3.147,320.2,330.2,1,1,-0.37,-1.27,0.51,
132.496,0.034000000000020236,0.0753,279|326|360|348,81.0,22.0,81.0,-10.53,1.0166,79.68,1.0,0.898,-0.00519,0.5032,0.86416,0.99585,-0.00519,0.09084,-0.3,-5.21,0.9959,1.0,-0.36,-3.02,-5.0,17.93,-5.11,2.79,-18.6,1,0,ok,30.21,-5.21,3.53,2.997,2.997,0,gz,terminal,3.0,3.36,4,STRIKE,mutlak_tavan,-3.1,25.0,14.06,-3.18,-2.45,1,-5.32,19.68,-15.17,0.0,-9.25,-25.3,-39.53,-30.21,-15.11,0.14,-3.91,2.994,320.4,332.0,1,1,-0.43,-1.3,0.53,
132.528,0.031999999999982265,0.0722,277|328|361|354,84.0,26.0,84.0,-12.06,1.0216,82.23,1.0,0.901,-0.00513,0.51845,0.85509,0.99408,-0.00513,0.1085,-0.3,-6.23,0.9941,1.0,-0.36,-4.45,-7.4,17.91,-5.24,3.11,-19.0,1,0,ok,31.23,-6.23,3.42,2.933,2.933,0,gz,terminal,2.93,2.01,4,STRIKE,mutlak_tavan,-2.55,25.0,14.6,-3.32,-2.25,1,-5.83,19.17,-17.81,0.0,-10.37,-29.7,-43.8,-31.23,-15.61,1.09,-1.91,3.567,323.6,324.5,1,1,-1.39,-4.32,-0.15,
132.562,0.034000000000020236,0.0769,277|330|364|354,87.0,24.0,87.0,-12.31,1.0225,85.09,1.0,0.907,0.0,0.5222,0.85283,0.99361,0.0,0.11285,0.0,-6.48,0.9936,1.0,0.0,-3.07,-5.1,17.91,-5.38,3.45,-18.7,1,0,ok,31.48,-6.48,3.3,2.82,2.82,0,gz,terminal,2.82,3.33,4,STRIKE,mutlak_tavan,-2.94,25.0,14.31,-3.25,-2.42,1,-5.83,19.17,-15.94,0.0,-11.15,-26.6,-42.82,-31.48,-15.74,1.2,-2.35,3.444,323.9,326.2,1,1,-1.2,-4.13,-0.14,
132.594,0.031999999999982265,0.0714,277|330|366|355,89.0,25.0,89.0,-12.75,1.0241,86.91,1.0,0.887,0.00512,0.52219,0.85281,0.9936,0.00512,0.11285,0.3,-6.48,0.9936,1.0,0.35,-0.07,-0.1,18.01,-5.29,3.77,-18.1,1,0,ok,31.48,-6.48,3.23,2.719,2.719,0,gz,terminal,2.72,3.15,4,STRIKE,mutlak_tavan,-3.04,25.0,14.18,-3.34,-2.36,1,-6.27,18.73,-14.17,0.0,-11.79,-23.6,-41.7,-31.48,-15.74,0.72,-2.46,3.362,322.4,326.6,1,1,-0.42,-4.02,-0.13,
132.628,0.033999999999991815,0.0884,273|331|367|360,94.0,29.0,94.0,-13.85,1.0282,91.42,1.0,0.887,0.0,0.53323,0.84597,0.99206,0.0,0.12575,0.0,-7.22,0.9921,1.0,0.0,-0.92,-1.5,18.0,-5.37,4.11,-18.8,1,0,ok,32.22,-7.22,3.07,2.612,2.612,0,gz,terminal,2.61,3.16,4,STRIKE,mutlak_tavan,-3.1,25.0,14.22,-3.32,-2.35,1,-6.63,18.36,-14.34,0.0,-12.61,-23.9,-43.06,-32.22,-16.11,0.74,-2.57,3.26,322.4,327.0,1,1,-0.74,-4.65,-0.19,
132.66,0.03200000000001069,0.0973,271|331|368|358,97.0,27.0,97.0,-14.15,1.0294,94.23,1.0,0.893,-0.00509,0.52958,0.84825,0.99258,-0.00509,0.12147,-0.29,-6.98,0.9926,1.0,-0.35,-4.61,-7.7,17.97,-5.49,4.43,-19.8,1,0,ok,31.98,-6.98,2.98,2.537,2.537,0,gz,terminal,2.54,2.35,4,STRIKE,mutlak_tavan,-2.72,25.0,14.53,-3.28,-1.98,1,-7.17,17.83,-13.08,0.0,-13.23,-21.8,-42.29,-31.98,-15.99,1.65,-2.78,3.073,325.4,327.8,1,1,-1.95,-4.2,-0.09,
132.726,0.0660000000000025,0.066,270|332|374|368,104.0,36.0,104.0,-16.05,1.0375,100.24,1.0,0.896,0.01002,0.55101,0.83444,0.98912,0.01002,0.14674,0.58,-8.44,0.9892,1.0,0.7,-1.16,-1.9,18.0,-5.46,5.09,-18.3,1,0,ok,33.44,-8.44,2.8,2.373,2.373,0,gz,terminal,2.37,2.48,4,STRIKE,mutlak_tavan,-2.6,25.0,14.61,-3.46,-1.83,1,-7.63,17.36,-11.81,0.0,-14.36,-19.7,-42.88,-33.44,-16.72,0.83,-2.64,2.979,322.7,327.2,1,1,-0.25,-5.8,-0.18,
132.76,0.033999999999991815,0.0736,265|332|374|372,109.0,40.0,109.0,-16.83,1.0411,104.7,1.0,0.882,-0.00498,0.55795,0.82986,0.98791,-0.00498,0.15496,-0.29,-8.91,0.9879,1.0,-0.35,-1.36,-2.3,17.92,-5.45,5.43,-19.3,1,0,ok,33.92,-8.91,2.68,2.261,2.261,0,gz,terminal,2.26,3.3,4,STRIKE,mutlak_tavan,-2.95,25.0,14.52,-3.43,-2.1,1,-7.91,17.07,-14.35,0.0,-15.34,-23.9,-46.65,-33.91,-16.96,0.93,-2.68,2.897,323.0,327.4,1,1,-1.22,-6.24,-0.21,
132.792,0.03200000000001069,0.0799,262|332|377|369,115.0,37.0,115.0,-16.71,1.0405,110.52,1.0,0.853,-0.00501,0.55103,0.83447,0.98916,-0.00501,0.14674,-0.29,-8.44,0.9892,1.0,-0.35,-3.11,-5.2,17.88,-5.57,5.75,-19.7,1,0,ok,33.44,-8.44,2.54,2.144,2.144,0,gz,terminal,2.14,3.66,4,STRIKE,mutlak_tavan,-3.3,25.0,14.29,-3.27,-2.18,1,-8.27,16.72,-12.51,0.0,-15.89,-20.9,-45.12,-33.44,-16.72,1.4,-2.7,2.797,324.6,327.4,1,1,-1.69,-5.74,-0.25,
132.826,0.033999999999991815,0.0882,262|333|382|372,120.0,39.0,120.0,-17.43,1.0439,114.95,1.0,0.834,0.00996,0.55793,0.82983,0.98787,0.00996,0.15495,0.58,-8.91,0.9879,1.0,0.69,0.65,1.1,17.92,-5.44,6.09,-18.7,1,0,ok,33.92,-8.91,2.44,2.016,2.016,0,gz,terminal,2.02,3.77,4,STRIKE,mutlak_tavan,-3.54,25.0,14.11,-3.4,-2.24,1,-8.56,16.4,-11.77,0.0,-16.51,-19.6,-45.24,-33.91,-16.96,1.21,-2.72,2.675,324.0,327.5,1,1,-0.63,-6.2,-0.23,
132.892,0.0660000000000025,0.0447,255|333|380|380,125.0,47.0,125.0,-18.61,1.0497,119.08,1.0,0.8,-0.01478,0.57139,0.82055,0.98515,-0.01478,0.17108,-0.86,-9.85,0.9853,1.0,-1.03,-1.36,-2.3,17.95,-5.58,6.75,-20.4,1,0,ok,34.86,-9.85,2.36,1.919,1.919,0,gz,terminal,1.92,1.47,4,STRIKE,mutlak_tavan,-2.5,25.0,14.84,-3.57,-1.4,1,-8.73,16.23,-9.92,0.0,-17.35,-16.5,-44.7,-34.85,-17.43,1.36,-2.73,2.583,324.5,327.6,1,1,-2.22,-7.12,-0.22,
132.924,0.03200000000001069,0.0571,251|334|370|389,119.0,55.0,119.0,-19.98,1.0567,112.61,1.0,0.802,-0.04851,0.587,0.80813,0.98049,-0.04851,0.19047,-2.83,-10.98,0.9817,1.0,-2.88,-10.92,-18.2,17.89,-5.69,7.07,-22.5,1,1,ok,36.09,-10.98,2.5,1.786,1.786,0,gz,terminal,1.79,4.15,4,STRIKE,mutlak_tavan,-3.33,25.0,14.73,-3.13,-2.1,1,-8.89,16.08,-14.32,0.0,-18.4,-23.9,-50.71,-35.98,-17.99,1.9,-2.76,2.444,326.2,327.7,1,1,-4.73,-8.22,0.05,
132.958,0.033999999999991815,0.0617,251|335|367|400,116.0,65.0,116.0,-21.4,1.0645,108.97,1.0,0.743,-0.05244,0.60545,0.79415,0.97562,-0.05244,0.2131,-3.08,-12.3,0.977,1.0,-3.06,-12.16,-20.3,17.82,-5.81,7.41,-23.0,1,1,ok,37.42,-12.3,2.58,1.688,1.688,0,gz,terminal,1.69,2.86,4,STRIKE,mutlak_tavan,-3.1,25.0,15.1,-3.29,-1.97,1,-8.92,16.02,-17.39,0.0,-19.6,-29.0,-55.64,-37.3,-18.65,1.4,-2.78,2.339,324.6,327.7,1,1,-4.48,-9.53,0.24,
132.99,0.03200000000001069,0.0674,240|336|369|392,129.0,56.0,129.0,-20.75,1.0609,121.6,1.0,0.766,-0.07682,0.59535,0.79979,0.97646,-0.07682,0.20156,-4.5,-11.63,0.9795,1.0,-2.88,-15.38,-25.6,17.76,-5.92,7.48,-22.6,1,1,ok,36.89,-11.63,2.31,1.557,1.557,0,gz,terminal,1.56,4.1,4,STRIKE,mutlak_tavan,-3.6,25.0,14.82,-2.92,-2.14,1,-8.9,16.06,-13.43,0.0,-20.06,-22.4,-51.81,-36.63,-18.31,0.93,-2.68,2.203,323.1,327.4,1,1,-5.43,-8.95,0.11,
133.024,0.033999999999991815,0.0802,249|336|375|399,126.0,63.0,126.0,-21.5,1.0651,118.3,1.0,0.817,-0.03816,0.60584,0.79467,0.97625,-0.03816,0.21324,-2.24,-12.31,0.977,1.0,-2.69,-7.88,-13.1,17.7,-6.04,7.38,-23.0,1,0,ok,37.38,-12.31,2.38,1.43,1.43,0,gz,terminal,1.43,3.74,4,STRIKE,mutlak_tavan,-3.67,25.0,14.63,-3.16,-2.07,1,-9.09,15.87,-11.99,0.0,-20.64,-20.0,-51.28,-37.31,-18.66,2.14,-2.07,2.09,327.0,325.1,1,1,-4.38,-10.24,0.29,
133.056,0.03200000000001069,0.0999,248|336|376|403,128.0,67.0,128.0,-22.02,1.068,119.85,1.0,0.829,-0.03794,0.61183,0.79008,0.97462,-0.03794,0.22061,-2.23,-12.74,0.9754,1.0,-2.68,-6.67,-11.1,17.63,-6.15,7.43,-24.1,1,0,ok,37.81,-12.74,2.34,1.28,1.28,0,gz,terminal,1.28,4.68,4,STRIKE,mutlak_tavan,-4.17,25.0,14.36,-3.07,-2.35,1,-9.15,15.78,-11.27,0.0,-21.19,-18.8,-51.33,-37.74,-18.87,2.94,-2.0,1.955,329.6,324.9,1,1,-5.16,-10.75,0.39,
133.122,0.0660000000000025,0.0644,247|335|374|423,127.0,88.0,127.0,-23.98,1.0794,117.66,1.0,0.837,-0.04604,0.64,0.76699,0.96561,-0.04604,0.25589,-2.73,-14.83,0.9667,1.0,-3.28,-6.07,-10.1,17.5,-6.38,7.38,-25.1,1,0,ok,39.92,-14.83,2.39,1.155,1.155,0,gz,terminal,1.15,1.9,4,STRIKE,mutlak_tavan,-3.04,25.0,15.07,-3.48,-1.41,1,-9.03,15.93,-10.76,0.0,-22.31,-17.9,-52.98,-39.83,-19.91,3.48,-1.61,1.825,331.3,323.4,1,1,-6.21,-13.22,0.56,
133.156,0.033999999999991815,0.0748,249|332|369|432,120.0,100.0,120.0,-24.72,1.0839,110.71,1.0,0.781,-0.05019,0.64791,0.76007,0.96267,-0.05019,0.26598,-2.98,-15.43,0.964,1.0,-3.06,-7.99,-13.3,17.41,-6.48,7.72,-25.5,1,1,ok,40.53,-15.43,2.54,1.013,1.013,0,gz,terminal,1.01,4.17,4,STRIKE,mutlak_tavan,-3.6,25.0,15.03,-3.38,-1.92,1,-9.12,15.81,-13.58,0.0,-23.27,-22.6,-57.07,-40.43,-20.21,4.26,-1.07,1.694,333.8,321.5,1,1,-7.25,-14.35,0.84,
133.188,0.031999999999982265,0.0833,367|347|486|387,119.0,40.0,119.0,-16.79,1.0409,114.33,1.0,0.742,0.45152,0.54097,0.70957,0.87171,0.45152,0.19041,27.38,-10.98,0.9817,1.0,2.88,20.0,48.9,17.46,-6.37,7.4,-20.4,1,1,ok,44.8,-10.98,2.46,0.865,0.865,0,gz,terminal,0.87,4.62,4,STRIKE,mutlak_tavan,-4.11,25.0,12.98,-4.47,-0.47,1,-9.17,15.75,14.41,0.0,-20.68,24.0,-24.26,-35.98,-17.99,4.92,-0.1,1.566,335.8,318.0,1,1,22.46,-10.88,0.89,
133.222,0.034000000000020236,0.0924,258|370|357|480,99.0,110.0,99.0,-32.18,1.133,87.38,1.0,0.733,-0.05215,0.74212,0.66824,0.91926,-0.05215,0.39018,-3.25,-22.97,0.9207,1.0,-3.06,-3.14,-5.2,17.4,-6.24,7.74,-26.9,1,1,ok,48.07,-22.97,3.22,0.715,0.715,0,gz,terminal,0.72,4.42,4,STRIKE,mutlak_tavan,-4.26,25.0,15.59,-3.93,-2.73,1,-9.05,15.89,-23.84,0.0,-24.68,-39.7,-72.5,-47.97,-23.98,6.54,0.42,1.344,341.0,316.2,1,1,-9.79,-23.39,1.87,
133.288,0.0660000000000025,0.0561,186|344|315|459,129.0,115.0,129.0,-28.4,1.1073,116.5,1.0,0.676,-0.28924,0.66525,0.68832,0.90497,-0.28924,0.31203,-17.72,-18.18,0.9501,1.0,-5.94,-18.09,-30.2,17.24,-6.45,8.4,-30.8,1,1,ok,46.5,-18.18,2.41,0.563,0.563,0,gz,terminal,0.56,2.3,4,STRIKE,mutlak_tavan,-3.28,25.0,15.85,-3.62,-1.57,1,-8.91,15.96,-19.2,0.0,-26.17,-32.0,-66.96,-43.18,-21.59,7.19,1.59,1.228,342.9,312.1,1,1,-24.91,-19.77,1.18,
133.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vuruldu,,,,0.522,0.522,,gz,,0.56,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
